SK_ID_CURR,TARGET
103971,0.15214336
103980,0.12752184
103984,0.091958135
103985,0.0583707
103998,0.29374698
104019,0.031797115
104026,0.061967127
104035,0.08964066
104044,0.06913496
104045,0.041430637
104047,0.26133764
104051,0.033572026
104058,0.056551035
104063,0.02142997
104066,0.1688649
104087,0.02518172
104089,0.053310964
104095,0.031577095
104098,0.10619031
104104,0.04054917
104110,0.28644153
104120,0.05640848
104122,0.025532449
104131,0.024335725
104132,0.07553293
104135,0.039067935
104136,0.035072617
104149,0.084620245
104150,0.04929429
104156,0.24760553
104165,0.07132936
104175,0.034341868
104179,0.08477728
104184,0.16394936
104206,0.04024729
104216,0.2947133
104230,0.1644883
104257,0.036845338
104272,0.050554458
104273,0.09078249
104278,0.03579087
104294,0.114453584
104295,0.0377372
104297,0.04145853
104298,0.07704643
104308,0.0610004
104318,0.033720322
104319,0.08123308
104320,0.10642278
104327,0.124462985
104334,0.04736869
104344,0.075197786
104350,0.038836725
104351,0.1697543
104354,0.03898609
104369,0.1493798
104376,0.11365919
104381,0.037398875
104384,0.05982937
104391,0.03303309
104394,0.029933637
104398,0.2290505
104402,0.01313045
104408,0.07027885
104409,0.026151812
104410,0.27753216
104412,0.055816356
104417,0.100130215
104424,0.079293415
104426,0.0508565
104435,0.07488601
104445,0.026328765
104458,0.020133816
104460,0.058975387
104466,0.03630286
104472,0.10117137
104473,0.11008396
104479,0.01935889
104480,0.02286321
104482,0.12087645
104499,0.025144735
104501,0.02057088
104502,0.032191537
104506,0.10910765
104510,0.015669966
104512,0.10733772
104520,0.16840334
104528,0.071371116
104529,0.021203494
104541,0.05677709
104578,0.031660143
104584,0.09679786
104588,0.08213398
104602,0.21240841
104610,0.020090057
104611,0.17917849
104618,0.085775554
104620,0.05900049
104622,0.025629872
104624,0.04745726
104625,0.08996172
104634,0.091709584
104639,0.06394411
104646,0.03894787
104647,0.042696495
104652,0.02937406
104670,0.108886026
104677,0.028216729
104685,0.11289228
104691,0.04256072
104696,0.081929654
104699,0.018987179
104712,0.120543934
104714,0.039509244
104717,0.0691401
104718,0.027005129
104740,0.057056785
104741,0.05181854
104743,0.009810275
104744,0.042488087
104747,0.07782479
104767,0.06622842
104772,0.27975088
104776,0.23415127
104779,0.02353462
104814,0.03239598
104815,0.04707288
104830,0.08975706
104831,0.17064981
104833,0.11852058
104839,0.037147988
104840,0.044145256
104860,0.07507706
104861,0.04729315
104866,0.06142521
104870,0.029196417
104877,0.08560456
104878,0.020116689
104879,0.047770824
104880,0.05033388
104899,0.095217064
104906,0.050051093
104907,0.09144603
104913,0.1036371
104916,0.059213996
104921,0.06392334
104930,0.048435617
104931,0.26125544
104936,0.04232956
104937,0.04903538
104942,0.034031656
104943,0.0591367
104969,0.0939889
104972,0.25397083
104988,0.08284818
105013,0.029904168
105015,0.030154329
105019,0.059534125
105027,0.035203297
105030,0.09448482
105035,0.2946482
105041,0.024074685
105051,0.12298823
105056,0.046029486
105067,0.46336177
105071,0.064846754
105072,0.03304719
105074,0.09890315
105091,0.05968105
105101,0.045645524
105103,0.040988527
105134,0.052283257
105139,0.042915873
105142,0.12376822
105146,0.03804057
105163,0.036221746
105168,0.076993816
105172,0.026162608
105176,0.38073468
105195,0.052428428
105196,0.19137743
105197,0.01951026
105203,0.03454385
105223,0.10569444
105227,0.13906434
105228,0.021042768
105230,0.13791706
105231,0.12611589
105239,0.03947328
105242,0.0770769
105244,0.053633597
105245,0.07477145
105248,0.044711165
105249,0.053037066
105266,0.14852856
105271,0.27012125
105276,0.07422973
105282,0.037323702
105292,0.10909118
105297,0.013897974
105332,0.0707307
105333,0.03382377
105343,0.040207345
105344,0.034695588
105345,0.10418978
105357,0.045091324
105359,0.05562556
105366,0.048533365
105367,0.06641773
105370,0.017182456
105377,0.05464987
105390,0.08539208
105399,0.024402443
105403,0.06271045
105404,0.059173837
105414,0.032705914
105417,0.05457997
105425,0.14404735
105452,0.1375484
105454,0.09744367
105456,0.08445968
105470,0.035170514
105471,0.030242188
105483,0.15490858
105493,0.10554107
105508,0.09763158
105514,0.042512566
105515,0.017625257
105528,0.26077324
105529,0.029925019
105531,0.10640084
105532,0.061462395
105558,0.01984803
105574,0.03203432
105578,0.017454347
105584,0.22537717
105595,0.08532426
105617,0.10795358
105618,0.034057174
105621,0.0415089
105625,0.089624025
105629,0.053655554
105630,0.023278834
105634,0.029601527
105635,0.023349715
105641,0.07395863
105647,0.09871367
105648,0.07258121
105655,0.027594559
105657,0.03469531
105672,0.08085625
105678,0.15416771
105682,0.08420634
105691,0.057328057
105692,0.037102614
105706,0.068139344
105712,0.06181956
105720,0.060627528
105734,0.018266022
105735,0.048257627
105736,0.16857855
105737,0.019019434
105738,0.11750561
105740,0.14364909
105744,0.051710255
105747,0.0636133
105749,0.1625282
105754,0.060122784
105758,0.040106498
105760,0.08131374
105767,0.15184692
105784,0.17585409
105791,0.029310055
105802,0.16081932
105807,0.17391028
105809,0.03707997
105816,0.049930964
105817,0.029557401
105824,0.13097282
105832,0.06669917
105856,0.03181328
105865,0.029337693
105899,0.17354928
105906,0.024789847
105916,0.08522788
105923,0.07336574
105937,0.08032278
105965,0.022531869
105966,0.07067019
105968,0.09535913
105973,0.031133702
105976,0.13266855
105978,0.06957719
105979,0.03021882
105991,0.111935504
105998,0.15192617
105999,0.04840758
106000,0.23575442
106001,0.06437829
106010,0.080902755
106011,0.0289779
106013,0.16107585
106015,0.03414564
106026,0.020573335
106032,0.036073174
106035,0.28400722
106040,0.06491976
106041,0.1570995
106044,0.01906561
106053,0.16944726
106054,0.016961068
106065,0.18400177
106081,0.043022886
106083,0.060093965
106087,0.034536697
106090,0.11737717
106101,0.018563444
106102,0.038487863
106109,0.06418326
106116,0.106734864
106150,0.0138689885
106155,0.15130629
106166,0.03697741
106176,0.14089061
106189,0.03808001
106199,0.11407219
106205,0.11002175
106206,0.07186916
106211,0.04143236
106214,0.032438792
106216,0.06054334
106217,0.054407645
106225,0.06113256
106249,0.040511724
106256,0.13761297
106258,0.04581057
106261,0.0305181
106262,0.15282242
106264,0.027943186
106271,0.047076445
106276,0.043479882
106277,0.10419866
106286,0.1172438
106293,0.031616773
106295,0.10063659
106296,0.05364904
106297,0.13034199
106298,0.03911144
106311,0.028179666
106314,0.103840135
106320,0.055635985
106334,0.07383242
106346,0.1681836
106347,0.027891
106349,0.04918252
106354,0.050294522
106360,0.029069263
106373,0.13384455
106377,0.08272525
106386,0.16678439
106387,0.05844721
106391,0.016147872
106401,0.16952299
106411,0.09152916
106413,0.25772974
106426,0.08053415
106427,0.08851807
106428,0.10572631
106434,0.062094342
106438,0.05219139
106440,0.055584345
106441,0.034274653
106452,0.09309632
106453,0.078954384
106454,0.059671663
106457,0.092309065
106484,0.037146352
106488,0.10245887
106491,0.17951831
106514,0.07922558
106527,0.05987867
106528,0.058683228
106529,0.010237173
106534,0.15018193
106550,0.13550104
106577,0.06707771
106585,0.085954085
106590,0.019716114
106607,0.044440098
106610,0.09518745
106611,0.07833699
106612,0.04686668
106624,0.058411185
106631,0.020875389
106647,0.27801013
106660,0.17024587
106674,0.04275786
106687,0.044896357
106712,0.0545737
106713,0.06993581
106717,0.051576518
106720,0.063344695
106721,0.092741966
106724,0.0449477
106735,0.093645155
106739,0.060573824
106740,0.082909614
106754,0.071528666
106760,0.20904559
106761,0.061331596
106784,0.15454528
106787,0.06633594
106797,0.024345413
106798,0.09981094
106802,0.17943215
106803,0.06750018
106804,0.28763133
106805,0.02456643
106810,0.12742282
106812,0.16281939
106813,0.060732402
106817,0.07838779
106822,0.041749313
106823,0.032242786
106827,0.025897687
106841,0.09052638
106851,0.16276354
106852,0.049185406
106853,0.18849115
106854,0.4133944
106861,0.041307144
106873,0.077219024
106877,0.037182525
106878,0.03011472
106881,0.07559749
106900,0.020899666
106906,0.034312963
106907,0.114286564
106914,0.16063236
106916,0.05798873
106924,0.02627901
106931,0.04429497
106936,0.11421563
106937,0.12121862
106938,0.03897781
106939,0.07369792
106943,0.078446895
106944,0.20388356
106967,0.06554881
106980,0.05784729
106986,0.057913274
106987,0.030435061
106990,0.036227196
107013,0.013855026
107023,0.06278961
107033,0.07217753
107037,0.121369764
107048,0.032545764
107071,0.038599472
107081,0.016402047
107113,0.08818895
107130,0.067580804
107131,0.03207803
107145,0.15082859
107156,0.08867531
107219,0.07979278
107222,0.1055602
107223,0.31529626
107232,0.11883931
107245,0.103362076
107246,0.036071077
107247,0.077046886
107256,0.008940933
107259,0.020022856
107260,0.022690285
107279,0.11632607
107280,0.06572574
107281,0.034796134
107285,0.03224333
107329,0.025188869
107337,0.11102074
107349,0.047990456
107350,0.026882531
107351,0.027467243
107359,0.1454376
107391,0.16864073
107394,0.03372775
107395,0.03018852
107406,0.047306612
107416,0.10254873
107417,0.060728777
107418,0.07491779
107419,0.052596994
107444,0.018637577
107445,0.06297314
107446,0.106425636
107460,0.14398262
107470,0.047977474
107475,0.10710163
107520,0.027147532
107526,0.08802054
107527,0.016634343
107530,0.01040198
107532,0.121241845
107534,0.09266356
107535,0.082048304
107554,0.2350583
107556,0.036686003
107559,0.112200566
107561,0.023291398
107564,0.108340085
107566,0.025315424
107571,0.053927306
107590,0.16646895
107602,0.09757615
107625,0.04908747
107626,0.33336973
107635,0.021882523
107636,0.07144904
107645,0.049155567
107652,0.19036871
107655,0.03226708
107668,0.040656634
107670,0.06831146
107677,0.0128916055
107680,0.12406503
107683,0.15796839
107684,0.021097532
107691,0.070443824
107692,0.063272946
107703,0.03700651
107709,0.023939723
107710,0.13551654
107721,0.22647522
107725,0.10994193
107727,0.044583946
107739,0.025813602
107740,0.06272704
107741,0.055693608
107747,0.026540415
107765,0.35182896
107768,0.021852912
107775,0.11932494
107782,0.2638228
107790,0.0455578
107801,0.04908982
107807,0.024750017
107811,0.03289762
107817,0.08257783
107826,0.04166496
107838,0.09603253
107839,0.06387432
107843,0.07720165
107847,0.14144172
107849,0.18645088
107850,0.10419506
107867,0.09375552
107871,0.09215141
107908,0.039200064
107913,0.100329146
107927,0.042201772
107931,0.08830123
107955,0.017975139
107962,0.12680317
107977,0.06584479
107978,0.08737804
107993,0.029664963
108010,0.12238173
108016,0.05236783
108018,0.29737654
108027,0.20451528
108045,0.16735515
108069,0.19888917
108082,0.035418957
108089,0.07715215
108092,0.027859276
108106,0.028839841
108112,0.061904956
108120,0.12104089
108122,0.19043384
108135,0.06504008
108170,0.02809002
108171,0.10177157
108177,0.017072454
108180,0.076967746
108183,0.035400227
108184,0.037032116
108185,0.07692927
108192,0.08129972
108195,0.14097273
108196,0.095628574
108218,0.02931605
108219,0.18164395
108243,0.14059195
108249,0.023852343
108251,0.020558909
108274,0.036211275
108280,0.4121856
108289,0.055607732
108292,0.043842766
108295,0.03247864
108327,0.016903618
108332,0.05916462
108346,0.03636744
108349,0.15724225
108353,0.08606487
108362,0.072260216
108363,0.029495437
108377,0.3413554
108378,0.14019422
108381,0.01935261
108383,0.13843612
108390,0.102984376
108407,0.031336118
108408,0.03659371
108411,0.04152739
108412,0.0502814
108419,0.061730426
108436,0.2219574
108437,0.21437341
108438,0.054139215
108441,0.049136322
108448,0.022543292
108449,0.05651348
108466,0.04178623
108467,0.131405
108473,0.07764521
108474,0.07751972
108476,0.05396134
108479,0.024834309
108486,0.014235556
108493,0.03576486
108501,0.04717508
108506,0.19950424
108510,0.07250877
108511,0.062521726
108514,0.043811455
108517,0.028470729
108519,0.07906278
108522,0.013730615
108548,0.106214456
108554,0.07771393
108555,0.13579127
108559,0.03935191
108562,0.047383282
108571,0.06545363
108572,0.031105638
108579,0.05519899
108583,0.021273497
108584,0.026620748
108592,0.042684544
108602,0.023603497
108609,0.044537283
108613,0.10029769
108616,0.08509899
108618,0.08297779
108620,0.028051367
108643,0.02500691
108649,0.040662482
108654,0.13738544
108655,0.01925241
108656,0.048505917
108667,0.060025413
108668,0.10965106
108682,0.09454316
108690,0.08770319
108691,0.09838101
108692,0.11384573
108695,0.07130922
108699,0.05349579
108710,0.14170404
108718,0.2219085
108739,0.1411476
108740,0.02927308
108741,0.015260448
108742,0.12767424
108763,0.013274394
108767,0.1114029
108769,0.14964595
108779,0.21419434
108788,0.03286412
108801,0.039449323
108802,0.048418555
108810,0.061407194
108811,0.038361892
108813,0.018182252
108814,0.111816354
108825,0.04955485
108826,0.13383259
108830,0.11329176
108834,0.04233032
108852,0.039951056
108887,0.093001485
108901,0.10109755
108908,0.021731023
108910,0.09745801
108920,0.045180537
108922,0.024257857
108929,0.11532587
108930,0.06102033
108937,0.12896359
108938,0.041161414
108943,0.085704684
108948,0.026103752
108953,0.051864184
108956,0.08197528
108965,0.038388528
108985,0.22666737
108986,0.099524625
108987,0.03828578
108990,0.028839327
108991,0.07383698
108993,0.23896216
109000,0.09944044
109001,0.11396795
109012,0.2810061
109014,0.059654552
109015,0.08902968
109021,0.036141705
109037,0.046608433
109042,0.15302996
109044,0.05798013
109046,0.46170402
109064,0.006907971
109084,0.11944425
109086,0.06338411
109092,0.01200804
109093,0.1465246
109100,0.10263372
109101,0.014393358
109110,0.04229135
109114,0.13290603
109126,0.15287258
109152,0.0264369
109162,0.051779803
109167,0.05340032
109168,0.08804929
109169,0.029986048
109179,0.06318271
109184,0.07154222
109191,0.07463388
109192,0.04665418
109193,0.01812196
109196,0.09276765
109206,0.07998591
109210,0.015156785
109244,0.15212901
109249,0.072444126
109273,0.03322756
109276,0.23184827
109281,0.04057023
109287,0.042856958
109297,0.11643866
109298,0.049691185
109306,0.044521388
109309,0.061570853
109321,0.24103478
109328,0.18004027
109336,0.032906514
109342,0.053536277
109346,0.02530426
109347,0.073719405
109348,0.16253462
109362,0.10902242
109363,0.018144257
109367,0.03451144
109370,0.021686954
109393,0.09174496
109405,0.040559977
109413,0.0807415
109414,0.42628497
109421,0.059333015
109427,0.13581997
109428,0.04588989
109429,0.16250934
109437,0.027209207
109443,0.025647933
109461,0.06136377
109468,0.06634269
109469,0.021987779
109471,0.10833258
109479,0.059438393
109484,0.023571298
109501,0.0653805
109505,0.054796916
109535,0.05727376
109539,0.019539194
109544,0.14441538
109545,0.025613047
109551,0.12773506
109553,0.034314483
109555,0.03750021
109561,0.05865984
109580,0.022045968
109583,0.2336288
109593,0.12265969
109604,0.114097945
109620,0.08733303
109635,0.015841607
109637,0.29104698
109638,0.07508148
109642,0.06118148
109649,0.02736967
109652,0.047327437
109656,0.029554179
109663,0.05341704
109696,0.24697632
109700,0.15872332
109709,0.093563996
109735,0.04965338
109740,0.036948834
109741,0.10007317
109749,0.13352409
109764,0.025411084
109771,0.08500231
109772,0.020537863
109773,0.15489611
109798,0.054216087
109802,0.17669193
109804,0.048692286
109813,0.04580076
109818,0.05767714
109848,0.05083403
109850,0.037517995
109851,0.042817894
109855,0.035230655
109871,0.23111695
109877,0.105942175
109883,0.024128368
109886,0.02211676
109905,0.09789039
109936,0.25101072
109950,0.14895393
109958,0.07371254
109959,0.09862902
109969,0.0414931
109971,0.024447177
109984,0.030971022
109985,0.29309237
109988,0.04934345
109992,0.06292531
110005,0.092099704
110009,0.0544653
110011,0.26440597
110014,0.049988743
110026,0.03577238
110042,0.05175911
110058,0.017009482
110069,0.09283971
110080,0.026412832
110087,0.047467694
110091,0.03472589
110094,0.051921126
110098,0.16583766
110105,0.08994395
110117,0.05249138
110136,0.16453679
110138,0.30459905
110149,0.1266955
110164,0.16630957
110202,0.13034937
110212,0.024801752
110226,0.016360044
110236,0.03439432
110249,0.023667783
110257,0.045376256
110258,0.022057384
110277,0.03197968
110282,0.08365167
110284,0.03980656
110286,0.05453572
110289,0.028375765
110304,0.035882425
110319,0.06920471
110324,0.07908292
110326,0.060585108
110335,0.07410205
110337,0.12210935
110338,0.061093602
110343,0.040155564
110345,0.0387029
110347,0.13520148
110355,0.015860204
110359,0.044037197
110360,0.10182816
110364,0.123169854
110371,0.12950945
110372,0.03539649
110376,0.09082436
110379,0.19614443
110380,0.08550255
110393,0.064455725
110401,0.25424087
110406,0.03548183
110411,0.056342546
110416,0.04573614
110420,0.027689347
110443,0.042936873
110465,0.028792046
110468,0.0771801
110469,0.122625165
110471,0.21059735
110487,0.22835045
110491,0.10773229
110504,0.09110828
110547,0.046643086
110550,0.021779956
110559,0.14651091
110578,0.05939667
110582,0.13961217
110590,0.050108574
110598,0.046910502
110601,0.3014829
110602,0.037128936
110604,0.090604745
110625,0.24103256
110626,0.14268711
110636,0.14639962
110637,0.108115755
110638,0.11452958
110646,0.038905624
110648,0.04166561
110652,0.045076527
110681,0.047479812
110682,0.070802934
110687,0.124260165
110691,0.02163224
110694,0.053361256
110695,0.041423433
110696,0.099101186
110708,0.025900844
110710,0.03870332
110717,0.050892957
110730,0.06048256
110740,0.05351564
110742,0.03152059
110747,0.04341045
110761,0.06104887
110766,0.054631505
110769,0.030528743
110774,0.07604427
110803,0.04231924
110805,0.03694502
110809,0.23944296
110827,0.0604103
110832,0.043601602
110839,0.10088059
110859,0.13441452
110861,0.022350486
110863,0.15940684
110865,0.07390298
110881,0.12219127
110889,0.033199966
110891,0.027909935
110894,0.018089812
110895,0.09276522
110907,0.24197507
110914,0.09362965
110933,0.021402039
110934,0.017901419
110937,0.027718902
110953,0.039755113
110954,0.1526163
110958,0.23164918
110970,0.065148555
110974,0.09377821
110977,0.19654757
110989,0.031566847
110993,0.3591366
110994,0.1622075
111018,0.016359614
111019,0.036971323
111030,0.063391805
111032,0.03705782
111041,0.03230626
111045,0.036544435
111048,0.02227143
111052,0.07461202
111070,0.20771793
111084,0.15362854
111091,0.06780892
111104,0.020227602
111108,0.04310801
