SK_ID_CURR,TARGET
101329,0.023633022
101332,0.039886434
101337,0.07357735
101343,0.024029136
101345,0.013193667
101346,0.016041057
101353,0.0137859415
101354,0.10314472
101355,0.1948946
101356,0.024805812
101362,0.06600383
101363,0.31579825
101365,0.024586052
101366,0.15744048
101367,0.14699751
101368,0.01505316
101374,0.086098865
101380,0.018265467
101383,0.023542687
101398,0.025601825
101399,0.2816864
101401,0.2791801
101412,0.064633496
101426,0.0695688
101427,0.31217074
101428,0.19946389
101429,0.19621272
101434,0.059313174
101440,0.098320276
101448,0.07542213
101449,0.039932616
101465,0.03486427
101467,0.031015323
101472,0.08584623
101478,0.09957622
101497,0.05123395
101504,0.10489314
101547,0.023060538
101548,0.104558066
101555,0.08454559
101570,0.02122049
101572,0.073547386
101578,0.040165965
101580,0.20903173
101588,0.16272774
101602,0.033362534
101610,0.15555935
101614,0.08277853
101616,0.021000497
101643,0.10803847
101644,0.029209746
101649,0.058433354
101650,0.077521436
101665,0.01402514
101667,0.07804527
101669,0.05127513
101674,0.08446368
101675,0.037342697
101678,0.11037405
101682,0.059672866
101686,0.059078686
101697,0.22184733
101700,0.46074682
101711,0.025476601
101714,0.049354725
101715,0.27425554
101728,0.056106977
101732,0.049083352
101757,0.16026452
101758,0.03292976
101759,0.103559904
101762,0.012406929
101764,0.04961934
101780,0.3335262
101784,0.013915466
101789,0.018044023
101816,0.08588625
101819,0.01880953
101827,0.011691886
101863,0.08224068
101867,0.050402064
101870,0.021594856
101873,0.24637887
101878,0.08907533
101879,0.030890075
101880,0.021935543
101887,0.032505386
101897,0.026466142
101901,0.09232436
101903,0.20000714
101920,0.009805409
101921,0.0460886
101922,0.08137595
101961,0.08254551
101962,0.027272876
101971,0.03939812
101976,0.3097298
102002,0.09221328
102005,0.038208786
102007,0.2667029
102017,0.02298403
102019,0.28215766
102029,0.011525341
102051,0.1506646
102052,0.007349506
102054,0.022601902
102062,0.07969719
102067,0.17035222
102068,0.04757567
102070,0.02779601
102090,0.07401351
102092,0.041493542
102099,0.08487167
102100,0.027710909
102112,0.09109892
102113,0.035026863
102122,0.17408113
102123,0.04708573
102125,0.05478248
102126,0.22887157
102146,0.045005396
102147,0.09520096
102151,0.035323177
102158,0.11946918
102159,0.035752986
102162,0.06872275
102165,0.040666167
102166,0.034846976
102174,0.02131628
102193,0.22881703
102198,0.036405846
102205,0.065878205
102206,0.017394938
102218,0.031080462
102221,0.033202276
102230,0.055059772
102238,0.07709628
102248,0.0584671
102252,0.19845663
102259,0.066801
102262,0.11931668
102273,0.06551151
102286,0.08958151
102293,0.033091348
102294,0.036945444
102296,0.049687427
102298,0.053905964
102303,0.021037618
102309,0.074452385
102315,0.02555139
102340,0.021173181
102342,0.08818909
102344,0.05856411
102346,0.09863559
102347,0.00975149
102374,0.06963246
102380,0.021832787
102387,0.025491433
102393,0.035993
102403,0.019029854
102413,0.07894447
102414,0.008175628
102415,0.030561747
102416,0.1333593
102439,0.06784195
102441,0.034155406
102443,0.011585857
102444,0.07719681
102445,0.12135063
102448,0.033662084
102449,0.06268227
102450,0.20479049
102456,0.020814095
102458,0.09414193
102459,0.047500364
102465,0.017944828
102470,0.13457656
102471,0.06291478
102475,0.05160385
102476,0.11796221
102506,0.06368496
102509,0.032634642
102519,0.0314117
102522,0.05102152
102545,0.038724072
102549,0.041446142
102562,0.011675851
102563,0.018898532
102568,0.12473132
102582,0.06617695
102592,0.01844589
102597,0.122030824
102605,0.03765922
102614,0.025301972
102617,0.10486846
102634,0.068326846
102652,0.026898753
102655,0.0051795137
102671,0.07280424
102694,0.20259824
102701,0.043555494
102703,0.020211266
102704,0.017115677
102713,0.010231161
102720,0.15988359
102731,0.03843409
102733,0.030936103
102749,0.03234264
102755,0.054841634
102763,0.01913195
102770,0.06271237
102772,0.07299345
102799,0.24872662
102838,0.021898245
102854,0.026069794
102862,0.09341959
102863,0.03429547
102867,0.01559649
102868,0.010979753
102878,0.09473864
102887,0.06256662
102898,0.2417647
102904,0.11193689
102912,0.06921507
102919,0.029769052
102927,0.07027062
102932,0.054416798
102933,0.11336268
102935,0.02947393
102958,0.095483534
102969,0.14234489
102971,0.03202379
102975,0.046516728
102979,0.072778724
102982,0.015909735
102987,0.093447335
102989,0.06058546
102995,0.08054321
102996,0.026711069
103000,0.08834273
103001,0.051859498
103004,0.057388272
103010,0.022731598
103025,0.22230273
103029,0.027727425
103046,0.09580387
103056,0.050658263
103062,0.09988234
103078,0.016241873
103083,0.016970929
103092,0.044267662
103096,0.09190366
103097,0.17599148
103102,0.20526324
103112,0.045412026
103132,0.03764052
103144,0.10822163
103145,0.085620314
103146,0.022925995
103147,0.09317754
103158,0.021562645
103171,0.079667665
103173,0.029441051
103184,0.032779325
103195,0.19350885
103196,0.04087871
103206,0.02399699
103230,0.14411536
103231,0.12312836
103232,0.03338755
103239,0.058793575
103240,0.14613613
103243,0.02665761
103252,0.10957439
103258,0.041342102
103259,0.14922963
103279,0.025671024
103280,0.006524122
103286,0.014822092
103287,0.40937623
103290,0.019302506
103298,0.042797904
103315,0.008154513
103319,0.050968513
103334,0.10658164
103336,0.0666518
103345,0.043821804
103368,0.022393527
103371,0.14889161
103377,0.050638042
103398,0.017839713
103404,0.050616533
103408,0.1814714
103410,0.053625308
103418,0.021554042
103420,0.21068107
103432,0.07334101
103433,0.025158778
103436,0.013458832
103440,0.029905375
103453,0.07460436
103459,0.04983106
103460,0.04248695
103461,0.017163843
103462,0.056353483
103473,0.088807195
103474,0.022855083
103475,0.19566658
103478,0.18514481
103480,0.119358435
103484,0.02111085
103494,0.115223445
103513,0.02954711
103515,0.07718084
103516,0.15996914
103525,0.09647139
103541,0.2781565
103544,0.022870433
103562,0.27201504
103570,0.35866994
103572,0.21759352
103574,0.02636526
103575,0.053517655
103591,0.08301801
103594,0.037155833
103609,0.045550246
103613,0.068191394
103614,0.017558234
103615,0.02948829
103624,0.043580152
103625,0.15597565
103628,0.26301897
103629,0.028479453
103647,0.045705497
103648,0.08008034
103651,0.029738603
103658,0.0117798075
103668,0.049129028
103669,0.027937055
103676,0.055874925
103682,0.07170395
103683,0.043156162
103689,0.021181377
103725,0.027912281
103733,0.077890776
103744,0.015843011
103762,0.07937655
103771,0.3725249
103773,0.009461676
103783,0.056345064
103784,0.046079963
103808,0.017521217
103812,0.06428409
103813,0.18024835
103814,0.05931238
103818,0.2844404
103824,0.034257572
103828,0.017118292
103830,0.2720749
103840,0.019208316
103842,0.100734495
103847,0.19415674
103848,0.08770285
103851,0.020338776
103854,0.12663156
103857,0.14777067
103861,0.015202856
103862,0.045882344
103865,0.03830849
103870,0.009799961
103876,0.030367663
103891,0.4454395
103908,0.06806782
103914,0.09622012
103918,0.08081798
103940,0.022563554
103963,0.09989117
103966,0.07930802
103971,0.2109277
103980,0.11993252
103984,0.087275125
103985,0.03519142
103998,0.3109565
104019,0.03151511
104026,0.049378917
104035,0.09180578
104044,0.055505726
104045,0.034555253
104047,0.26615804
104051,0.02584699
104058,0.08902747
104063,0.011855193
104066,0.16137493
104087,0.020103922
104089,0.044869773
104095,0.03909734
104098,0.11520939
104104,0.0283664
104110,0.26379067
104120,0.07506366
104122,0.023036545
104131,0.015769493
104132,0.08154638
104135,0.03516463
104136,0.034531806
104149,0.08263159
104150,0.06212711
104156,0.362736
104165,0.13282959
104175,0.02662478
104179,0.09428354
104184,0.076183975
104206,0.027457273
104216,0.33302668
104230,0.2114528
104257,0.030537518
104272,0.017491462
104273,0.10331977
104278,0.033870857
104294,0.11943398
104295,0.028312605
104297,0.0377909
104298,0.06412105
104308,0.04218384
104318,0.034942888
104319,0.08459494
104320,0.14549272
104327,0.11949023
104334,0.0844928
104344,0.05270108
104350,0.031037455
104351,0.15155381
104354,0.025374249
104369,0.102223046
104376,0.112642445
104381,0.028205719
104384,0.07037591
104391,0.017957453
104394,0.040247638
104398,0.24393992
104402,0.009722326
104408,0.08175448
104409,0.021254746
104410,0.31060866
104412,0.073708184
104417,0.076312274
104424,0.07668918
104426,0.03858958
104435,0.06647697
104445,0.03630231
104458,0.012809131
104460,0.060541827
104466,0.028673207
104472,0.10410365
104473,0.076775655
104479,0.016970277
104480,0.022370694
104482,0.061296634
104499,0.016347127
104501,0.014199033
104502,0.02717916
104506,0.12541357
104510,0.0148365125
104512,0.13338731
104520,0.17937233
104528,0.07456785
104529,0.011963364
104541,0.06366259
104578,0.02694946
104584,0.04311577
104588,0.08298726
104602,0.14355549
104610,0.014488723
104611,0.1890893
104618,0.062299125
104620,0.0720028
104622,0.01837423
104624,0.068046585
104625,0.122355856
104634,0.05843394
104639,0.07390431
104646,0.05941548
104647,0.03771698
104652,0.032870788
104670,0.12684803
104677,0.013432929
104685,0.13755994
104691,0.044931825
104696,0.08519243
104699,0.012468392
104712,0.10511584
104714,0.03389901
104717,0.07243091
104718,0.014779387
104740,0.04895556
104741,0.0490301
104743,0.008484566
104744,0.06171889
104747,0.0598734
104767,0.06483934
104772,0.29077172
104776,0.26923552
104779,0.026235035
104814,0.023286663
104815,0.035923947
104830,0.060413104
104831,0.08926416
104833,0.10197185
104839,0.042323355
104840,0.02112847
104860,0.100039676
104861,0.01827286
104866,0.073741384
104870,0.03279287
104877,0.10222755
104878,0.02078216
104879,0.042428717
104880,0.05224005
104899,0.046907995
104906,0.05233071
104907,0.10534531
104913,0.06641899
104916,0.07272224
104921,0.10279266
104930,0.04592925
104931,0.28552675
104936,0.029201007
104937,0.051172215
104942,0.02324233
104943,0.06370861
104969,0.11626723
104972,0.31061655
104988,0.08774583
105013,0.03055864
105015,0.028816355
105019,0.05663581
105027,0.03672808
105030,0.08998134
105035,0.29748732
105041,0.02563618
105051,0.15011443
105056,0.017485702
105067,0.56881356
105071,0.06334335
105072,0.024980053
105074,0.08128516
105091,0.055911712
105101,0.03787826
105103,0.036068678
105134,0.052595127
105139,0.03648133
105142,0.1135309
105146,0.060627528
105163,0.036629498
105168,0.09750065
105172,0.01646562
105176,0.43564612
105195,0.055293974
105196,0.19299255
105197,0.020385295
105203,0.039107244
105223,0.12070374
105227,0.12983885
105228,0.016345033
105230,0.19310564
105231,0.19389048
105239,0.03116688
105242,0.083091326
105244,0.038432546
105245,0.069053434
105248,0.021955118
105249,0.058508404
105266,0.13538453
105271,0.25254598
105276,0.08292303
105282,0.026445683
105292,0.1129972
105297,0.01140524
105332,0.062661335
105333,0.029689914
105343,0.027074508
105344,0.020582719
105345,0.099874556
105357,0.04760575
105359,0.07777886
105366,0.03997313
105367,0.04471292
105370,0.008925772
105377,0.04938071
105390,0.05806457
105399,0.010499915
105403,0.070878774
105404,0.056880668
105414,0.03551029
105417,0.07118447
105425,0.16909802
105452,0.082697056
105454,0.09653525
105456,0.05707453
105470,0.041706212
105471,0.021658314
105483,0.28108042
105493,0.106339216
105508,0.08769164
105514,0.059915576
105515,0.014573106
105528,0.28846866
105529,0.016215289
105531,0.07747491
105532,0.06704872
105558,0.021165702
105574,0.021297617
105578,0.011857344
105584,0.28610623
105595,0.084268615
105617,0.10884716
105618,0.036680173
105621,0.045286458
105625,0.06747832
105629,0.05535741
105630,0.014079557
105634,0.032320574
105635,0.02270118
105641,0.07204092
105647,0.111942746
105648,0.05597148
105655,0.044167195
105657,0.038177583
105672,0.10273946
105678,0.19036317
105682,0.10815287
105691,0.048843034
105692,0.03002791
105706,0.055317875
105712,0.06041444
105720,0.058852762
105734,0.00925505
105735,0.048944652
105736,0.13367139
105737,0.00988398
105738,0.12070248
105740,0.1225661
105744,0.046983097
105747,0.05298744
105749,0.15954883
105754,0.053366113
105758,0.040485937
105760,0.1176204
105767,0.12083075
105784,0.14405254
105791,0.03043586
105802,0.25699258
105807,0.15379436
105809,0.03548172
105816,0.057315752
105817,0.021475635
105824,0.13092855
105832,0.057988495
105856,0.018542645
105865,0.019565685
105899,0.23113091
105906,0.024028787
105916,0.067384936
105923,0.08470758
105937,0.057803947
105965,0.017536294
105966,0.08048521
105968,0.07389629
105973,0.027308416
105976,0.122286595
105978,0.06555281
105979,0.03801812
105991,0.10098254
105998,0.16050385
105999,0.0349158
106000,0.3190365
106001,0.0354812
106010,0.06960601
106011,0.022236751
106013,0.19772066
106015,0.0277175
106026,0.018903803
106032,0.022696963
106035,0.33155254
106040,0.0705316
106041,0.22485754
106044,0.01678135
106053,0.109097034
106054,0.013695898
106065,0.19077687
106081,0.04757939
106083,0.071222916
106087,0.026394628
106090,0.09833997
106101,0.01901225
106102,0.03354522
106109,0.032444846
106116,0.07362233
106150,0.009633934
106155,0.12709814
106166,0.023669569
106176,0.13234259
106189,0.032762114
106199,0.14436804
106205,0.10775546
106206,0.03850617
106211,0.026598107
106214,0.023923328
106216,0.029917296
106217,0.05340704
106225,0.052961048
106249,0.045223836
106256,0.12540157
106258,0.04166277
106261,0.028397288
106262,0.114793606
106264,0.016998013
106271,0.05853427
106276,0.035498828
106277,0.1476991
106286,0.12868704
106293,0.026254699
106295,0.08094516
106296,0.051959787
106297,0.13008723
106298,0.03519605
106311,0.037450124
106314,0.035060637
106320,0.049009748
106334,0.05626975
106346,0.15081413
106347,0.027986506
106349,0.061476074
106354,0.055042394
106360,0.016297149
106373,0.15034361
106377,0.077672385
106386,0.14754723
106387,0.047636673
106391,0.013013806
106401,0.24636745
106411,0.09435164
106413,0.3491511
106426,0.10624566
106427,0.1097254
106428,0.094124325
106434,0.067968436
106438,0.0728879
106440,0.03312984
106441,0.02235059
106452,0.07279868
106453,0.0632347
106454,0.02196201
106457,0.18204527
106484,0.040338784
106488,0.1345007
106491,0.150743
106514,0.07336727
106527,0.09395924
106528,0.052896686
106529,0.004737529
106534,0.15613443
106550,0.14138488
106577,0.04102599
106585,0.06433444
106590,0.016092157
106607,0.05524689
106610,0.07555698
106611,0.06602891
106612,0.035604853
106624,0.059611604
106631,0.0149768125
106647,0.46674562
106660,0.17993414
106674,0.027585344
106687,0.030166581
106712,0.0467097
106713,0.046719555
106717,0.08306541
106720,0.037837863
106721,0.08546002
106724,0.061396666
106735,0.068765044
106739,0.04175744
106740,0.0595516
106754,0.068208195
106760,0.32385728
106761,0.09624704
106784,0.17137171
106787,0.04651292
106797,0.013565097
106798,0.08124875
106802,0.19889767
106803,0.07632876
106804,0.31821665
106805,0.011545083
106810,0.13602696
106812,0.14787947
106813,0.10738363
106817,0.07037243
106822,0.03709366
106823,0.019658757
106827,0.019761877
106841,0.104826204
106851,0.25345382
106852,0.037631836
106853,0.21343932
106854,0.4420905
106861,0.03899329
106873,0.06470501
106877,0.04372216
106878,0.02514455
106881,0.0721904
106900,0.018710563
106906,0.025346745
106907,0.09480706
106914,0.14710914
106916,0.05823214
106924,0.02080979
106931,0.043815922
106936,0.09340317
106937,0.09250004
106938,0.0330555
106939,0.070566535
106943,0.08666058
106944,0.28419918
106967,0.062094167
106980,0.070738725
106986,0.094369166
106987,0.023203095
106990,0.016524047
107013,0.011444879
107023,0.06529958
107033,0.044515595
107037,0.11627864
107048,0.028108554
107071,0.030272672
107081,0.008856363
107113,0.101396464
107130,0.05150348
107131,0.016858494
107145,0.09950907
107156,0.105590284
107219,0.04754241
107222,0.106839545
107223,0.40971336
107232,0.15124816
107245,0.0859089
107246,0.040220078
107247,0.10468228
107256,0.0065924004
107259,0.010790455
107260,0.011743511
107279,0.1232733
107280,0.06285963
107281,0.03455108
107285,0.037459247
107329,0.0235778
107337,0.055641886
107349,0.090175524
107350,0.024476951
107351,0.01788496
107359,0.13048051
107391,0.15985863
107394,0.04455372
107395,0.022365835
107406,0.049934745
107416,0.09119247
107417,0.05054454
107418,0.07459107
107419,0.06690187
107444,0.012077169
107445,0.040536083
107446,0.099135
107460,0.15746152
107470,0.048056554
107475,0.09630724
107520,0.023870734
107526,0.07315375
107527,0.011854182
107530,0.011890778
107532,0.107556306
107534,0.08152002
107535,0.070701875
107554,0.27297238
107556,0.025468113
107559,0.09598899
107561,0.013497146
107564,0.075413235
107566,0.017753787
107571,0.056437045
107590,0.15238225
107602,0.08921176
107625,0.051442392
107626,0.49131545
107635,0.016257713
107636,0.045291983
107645,0.035587177
107652,0.25044855
107655,0.039355032
107668,0.043717396
107670,0.0463962
107677,0.01034796
107680,0.18039568
107683,0.23676908
107684,0.024159621
107691,0.053042267
107692,0.07677959
107703,0.032349564
107709,0.01593635
107710,0.09319989
107721,0.21196026
107725,0.107529216
107727,0.02602094
107739,0.02297448
107740,0.039319273
107741,0.106372096
107747,0.03677185
107765,0.35583147
107768,0.013611216
107775,0.08255748
107782,0.29352507
107790,0.030502588
107801,0.04349979
107807,0.0098163225
107811,0.024173982
107817,0.09788872
107826,0.041481778
107838,0.12009209
107839,0.06940731
107843,0.09874078
107847,0.113780566
107849,0.20202866
107850,0.09993903
107867,0.0746208
107871,0.061500248
107908,0.035685457
107913,0.07507058
107927,0.02395094
107931,0.064139724
107955,0.033656184
107962,0.13369343
107977,0.08876977
107978,0.094844855
107993,0.027040178
108010,0.06052753
108016,0.051926993
108018,0.29968557
108027,0.2087556
108045,0.21949963
108069,0.19792652
108082,0.03086601
108089,0.083811775
108092,0.012564712
108106,0.0086984765
108112,0.08372396
108120,0.14043681
108122,0.22533952
108135,0.027825367
108170,0.020255018
108171,0.09128744
108177,0.011001133
108180,0.06013249
108183,0.03254243
108184,0.026910642
108185,0.061990984
108192,0.083288975
108195,0.13858643
108196,0.07344535
108218,0.022123478
108219,0.1656777
108243,0.10285693
108249,0.017380005
108251,0.01732095
108274,0.04584298
108280,0.41368937
108289,0.051938824
108292,0.033025127
108295,0.024670757
108327,0.025761325
108332,0.051618416
108346,0.03575231
108349,0.17143749
108353,0.07802243
108362,0.08205807
108363,0.042146977
108377,0.4972834
108378,0.15046555
108381,0.015224826
108383,0.17581277
108390,0.116397604
108407,0.024053076
108408,0.039966796
108411,0.041549545
108412,0.038495366
108419,0.056598693
108436,0.24894926
108437,0.25329208
108438,0.05541133
108441,0.03999892
108448,0.030508915
108449,0.04925725
108466,0.035993755
108467,0.23791994
108473,0.07447876
108474,0.10356375
108476,0.042054348
108479,0.030679796
108486,0.009641399
108493,0.037005533
108501,0.03441924
108506,0.15979312
108510,0.094711095
108511,0.05569306
108514,0.044408813
108517,0.02415258
108519,0.07928165
108522,0.008614139
108548,0.12784229
108554,0.054467045
108555,0.14344354
108559,0.062271688
108562,0.027086481
108571,0.06879112
108572,0.022463338
108579,0.06464236
108583,0.024209075
108584,0.013689187
108592,0.028730474
108602,0.026402643
108609,0.037974425
108613,0.104108475
108616,0.049960267
108618,0.06945104
108620,0.023601465
108643,0.016250538
108649,0.025990628
108654,0.14666739
108655,0.018379856
108656,0.040697284
108667,0.065897144
108668,0.09029711
108682,0.07005782
108690,0.074592896
108691,0.11150359
108692,0.14431995
108695,0.066370204
108699,0.029231599
108710,0.1544483
108718,0.1858874
108739,0.16128518
108740,0.022129262
108741,0.011907552
108742,0.10394757
108763,0.006902828
108767,0.11466607
108769,0.11287296
108779,0.26047465
108788,0.021546097
108801,0.033156842
108802,0.0445386
108810,0.06561605
108811,0.028636066
108813,0.019086482
108814,0.13924912
108825,0.05661563
108826,0.121943325
108830,0.1001167
108834,0.048756566
108852,0.02755522
108887,0.115140274
108901,0.061364144
108908,0.015649641
108910,0.06196537
108920,0.0632437
108922,0.012866939
108929,0.09837264
108930,0.029637923
108937,0.09279257
108938,0.045379974
108943,0.13316083
108948,0.021895794
108953,0.058917396
108956,0.09950593
108965,0.021572482
108985,0.20671779
108986,0.13719933
108987,0.030711105
108990,0.016896201
108991,0.05247833
108993,0.2581354
109000,0.10125108
109001,0.081225865
109012,0.26869708
109014,0.055064507
109015,0.08664305
109021,0.029263534
109037,0.05676144
109042,0.17062865
109044,0.037927836
109046,0.53746486
109064,0.0066704475
109084,0.09861944
109086,0.052092507
109092,0.007570256
109093,0.1581402
109100,0.07433766
109101,0.0070747836
109110,0.028976914
109114,0.12987356
109126,0.19886032
109152,0.019887673
109162,0.060581528
109167,0.062881336
109168,0.08912912
109169,0.020908514
109179,0.05999089
109184,0.106741734
109191,0.086911745
109192,0.06777806
109193,0.011871247
109196,0.090432055
109206,0.100991085
109210,0.016154442
109244,0.1579617
109249,0.035741653
109273,0.026906373
109276,0.23742674
109281,0.049848657
109287,0.057440124
109297,0.123992525
109298,0.036926612
109306,0.053963095
109309,0.059816167
109321,0.26950788
109328,0.14292428
109336,0.02522845
109342,0.052128945
109346,0.01938446
109347,0.071378306
109348,0.19438039
109362,0.09952862
109363,0.024332365
109367,0.028776722
109370,0.015738145
109393,0.112424076
109405,0.029753974
109413,0.10366829
109414,0.49029592
109421,0.042888686
109427,0.09379032
109428,0.034917593
109429,0.09000188
109437,0.023377672
109443,0.025846912
109461,0.036159575
109468,0.080470726
109469,0.0126506
109471,0.105515935
109479,0.06201755
109484,0.0074262884
109501,0.047715977
109505,0.036782067
109535,0.050973706
109539,0.016484557
109544,0.09840531
109545,0.015905645
109551,0.13628191
109553,0.023825174
109555,0.042312108
109561,0.051724218
109580,0.019760108
109583,0.24216405
109593,0.14570333
109604,0.11279515
109620,0.0751613
109635,0.009990208
109637,0.35513175
109638,0.08115925
109642,0.06287972
109649,0.018619336
109652,0.01667907
109656,0.031749476
109663,0.054108128
109696,0.21915907
109700,0.17812091
109709,0.12411675
109735,0.019585645
109740,0.02658492
109741,0.06432499
109749,0.08992041
109764,0.016119292
109771,0.08892645
109772,0.024441143
109773,0.1322398
109798,0.06499463
109802,0.19653688
109804,0.07599558
109813,0.08358813
109818,0.07559715
109848,0.067652844
109850,0.033654306
109851,0.047191564
109855,0.02198053
109871,0.29973474
109877,0.08980731
109883,0.016562968
109886,0.014992761
109905,0.11869917
109936,0.27033734
109950,0.14762206
109958,0.08585621
109959,0.08435082
109969,0.045800395
109971,0.014729845
109984,0.023534236
109985,0.2803244
109988,0.04757616
109992,0.070316054
110005,0.08382567
110009,0.03972238
110011,0.23488212
110014,0.06329253
110026,0.033166572
110042,0.030771766
110058,0.008981311
110069,0.086772226
110080,0.018634183
110087,0.04655295
110091,0.035012852
110094,0.05548262
110098,0.13127632
110105,0.041827507
110117,0.039963633
110136,0.18244152
110138,0.23262765
110149,0.12489648
110164,0.18214351
110202,0.09711541
110212,0.020205889
110226,0.009099017
110236,0.027850283
110249,0.024842901
110257,0.07688868
110258,0.015564581
110277,0.03043938
110282,0.08548032
110284,0.036281344
110286,0.042534515
110289,0.019475387
110304,0.016823778
110319,0.08031655
110324,0.10419914
110326,0.028420174
110335,0.07453415
110337,0.12002014
110338,0.06539713
110343,0.029474994
110345,0.034193628
110347,0.1655192
110355,0.009969742
110359,0.05687831
110360,0.09888757
110364,0.08681202
110371,0.108388856
110372,0.031077836
110376,0.05767906
110379,0.19084296
110380,0.061746575
110393,0.079610884
110401,0.31765908
110406,0.046222795
110411,0.05079224
110416,0.053263042
110420,0.015920922
110443,0.032905906
110465,0.03405161
110468,0.0645596
110469,0.105508864
110471,0.20488127
110487,0.23090452
110491,0.11284356
110504,0.09474103
110547,0.033740338
110550,0.013242833
110559,0.12263419
110578,0.07388268
110582,0.0749883
110590,0.027861582
110598,0.052170165
110601,0.30374834
110602,0.028115153
110604,0.11272359
110625,0.3025202
110626,0.109989
110636,0.21164769
110637,0.071977966
110638,0.10886201
110646,0.015239267
110648,0.041674178
110652,0.06844703
110681,0.047808733
110682,0.089808755
110687,0.11841494
110691,0.0129102785
110694,0.04367864
110695,0.04648566
110696,0.09169141
110708,0.019423839
110710,0.025737777
110717,0.10091999
110730,0.041734274
110740,0.045218125
110742,0.042925656
110747,0.04167015
110761,0.049106468
110766,0.012721893
110769,0.025108824
110774,0.07390353
110803,0.026746787
110805,0.027687395
110809,0.27461672
110827,0.10174791
110832,0.046927113
110839,0.12493998
110859,0.16202572
110861,0.015223174
110863,0.12223365
110865,0.1081058
110881,0.08920241
110889,0.04218595
110891,0.021414151
110894,0.011280051
110895,0.08565082
110907,0.33451578
110914,0.06972173
110933,0.011179933
110934,0.008208459
110937,0.020667491
110953,0.028641498
110954,0.103383005
110958,0.13282892
110970,0.057676364
110974,0.08630451
110977,0.21438588
110989,0.017083628
110993,0.3432784
110994,0.14350858
111018,0.015062904
111019,0.030279366
111030,0.05241154
111032,0.0644513
111041,0.040449157
111045,0.045768075
111048,0.005087072
111052,0.06460425
111070,0.29699525
111084,0.15334894
111091,0.090485536
111104,0.016636122
